url,id,title,desc,tag,category,organization,num_of_downloads,updated_date,format,publication_date,update_frequency,updated_on_time,publication_type,num_of_files,num_of_visits,download_rate,download_rate_fixed,external
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AA9002014015,AA9002014015,慈善超市,慈善超市的机构名称、所属区县、所属街道、地址、联系电话、联系人等信息。,慈善超市,民生服务,上海市民政局,27,2014年12月29日更新,XLS,12/29/2014,每半年,未到更新时间,普通公开,1,71,38.03%,114.08%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AA9002014014,AA9002014014,海葬服务机构,本市海葬服务机构的名称、地址、邮编、电话、联系人、所属区县、所属街镇、机构性质、建造状态、服务范围、便民服务等信息。,海葬,民生服务,上海市民政局,38,2014年12月29日更新,XLS,12/29/2014,每年,未到更新时间,普通公开,1,57,66.67%,200.00%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AA9002014013,AA9002014013,殡葬服务代理机构,本市殡葬服务代理机构的机构名称、地址、邮编、电话、联系人、所属区县、所属街镇、机构性质、建造状态、服务范围等信息。,殡葬服务代理机构,民生服务,上海市民政局,20,2014年12月29日更新,XLS,12/29/2014,每年,未到更新时间,普通公开,1,62,32.26%,96.77%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AA9002014012,AA9002014012,公墓,本市公墓的名称、地址、邮编、电话、联系人、所属区县、所属街道、机构性质、建造状态、服务范围、荣誉资质、便民服务等信息。,公墓,民生服务,上海市民政局,30,2014年12月29日更新,XLS,12/29/2014,每半年,未到更新时间,普通公开,1,55,54.55%,163.64%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AA9002014009,AA9002014009,婚姻登记机构,本市婚姻登记机构所属区县、地址、结婚接待时间、离婚接待时间、语音电话、接待电话等信息。,婚姻登记,机构团体,上海市民政局,58,2014年12月29日更新,XLSX,12/29/2014,每半年,未到更新时间,普通公开,1,66,87.88%,263.64%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AA9002014007,AA9002014007,救助管理站,救助管理站的机构名称、所属区县、联系地址、联系电话、工作时间等信息。,救助管理站,民生服务,上海市民政局,22,2014年12月29日更新,XLS,12/29/2014,每半年,未到更新时间,普通公开,1,95,23.16%,69.47%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AA9002014006,AA9002014006,慈善救助服务社,慈善救助服务社的机构名称、所属区县、地址、电话、工作时间等信息。,慈善救助服务社,民生服务,上海市民政局,60,2014年12月29日更新,XLS,12/29/2014,每半年,未到更新时间,普通公开,1,74,81.08%,243.24%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AA9002014005,AA9002014005,上海市养老机构,上海市养老机构的名称、所属区县、所属街镇、地址、邮政编码、联系电话、工作时间等信息。,养老机构,民生服务,上海市民政局,28,2014年12月29日更新,XLSX,12/29/2014,每半年,未到更新时间,普通公开,1,77,36.36%,109.09%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AA9002014004,AA9002014004,社会救助管理机构,社会救助事务所等救助管理机构的名称、所属区县、所属街道、地址、邮编、联系电话和工作时间等信息。,社会救助,机构团体,上海市民政局,49,2014年12月29日更新,XLS,12/29/2014,每半年,未到更新时间,普通公开,1,82,59.76%,179.27%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AC6002012014,AC6002012014,全市工商行政管理机关和工商所分布数据,提供上海市工商行政管理局机关及全市工商所分局数据，包括工商所名称、地址等。,工商行政管理机关，工商所,机构团体,上海市工商行政管理局,75,2014年12月29日更新,doc,11/23/2012,每年,按时,普通公开,1,170,44.12%,132.35%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AC6002012015,AC6002012015,全市消费维权点分布数据,提供全市消费维权点分布数据，包括所属区县、联络点名称	、联络点地址、联系电话等信息。,消费维权点，地址,机构团体,上海市工商行政管理局,46,2014年12月29日更新,XLS,11/23/2012,每年,按时,普通公开,1,143,32.17%,96.50%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AC6002012016,AC6002012016,上海市著名商标公告数据,提供上海市著名商标公告数据，包括上海市最新的评定的上海市著名商标及重新认定为上海市的著名商标。,著名商标、公告,民生服务,上海市工商行政管理局,56,2014年12月29日更新,doc,11/23/2012,每年,按时,普通公开,1,102,54.90%,164.71%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AC6002012017,AC6002012017,内资企业设立登记公告数据,提供最近想一年上海市工商行政管理局内资企业设立登记的公告数据，包括企业名称等信息。,内资企业设立登记公告数据,经济建设,上海市工商行政管理局,99,2014年12月29日更新,XLS,11/23/2012,每年,按时,普通公开,1,172,57.56%,172.67%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AC6002012018,AC6002012018,内资企业名称变更公告数据,提供上海市工商行政管理局最近一年内资企业名称变更登记的公告数据。,内资企业，名称变更，公告,经济建设,上海市工商行政管理局,29,2014年12月29日更新,XLS,11/23/2012,每年,按时,普通公开,1,89,32.58%,97.75%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AC6002012019,AC6002012019,内资企业注销公告数据,提供上海市工商行政管理局最近一年内资企业注销登记的公告数据。,内资企业，注销，公告,经济建设,上海市工商行政管理局,30,2014年12月29日更新,XLS,11/23/2012,每年,按时,普通公开,1,102,29.41%,88.24%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AC6002012020,AC6002012020,市局外资企业设立公告数据,提供上海市工商行政管理局最近一年市局登记的外资企业设立公告数据。,市局，外资企业，设立，公告,经济建设,上海市工商行政管理局,40,2014年12月29日更新,XLS,11/23/2012,每年,按时,普通公开,1,99,40.40%,121.21%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AC6002012021,AC6002012021,市局外资企业名称变更公告数据,提供上海市工商行政管理局最近一年市局登记的外资企业名称变更公告数据。,市局，外资企业，名称变更，公告,经济建设,上海市工商行政管理局,22,2014年12月29日更新,XLS,11/23/2012,每年,按时,普通公开,1,65,33.85%,101.54%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AC6002012022,AC6002012022,市局外资企业注销公告数据,提供上海市工商行政管理局最近一年市局登记的外资企业注销公告数据 。,市局外资企业注销公告数据,经济建设,上海市工商行政管理局,19,2014年12月29日更新,XLS,11/23/2012,每年,按时,普通公开,1,65,29.23%,87.69%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AC6002012023,AC6002012023,市局外资企业撤销公告数据,提供上海市工商行政管理局最近一年市局登记的外资企业撤销公告数据。,市局，外资企业，撤销，公告,经济建设,上海市工商行政管理局,22,2014年12月29日更新,XLS,11/23/2012,每年,按时,普通公开,1,58,37.93%,113.79%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AC6002012024,AC6002012024,市局外国（地区）常驻代表机构设立公告数据,提供上海市工商行政管理局最近一年市局登记的外国（地区）常驻代表机构设立公告数据。,市局，外国（地区）常驻代表机构，设立，公告,经济建设,上海市工商行政管理局,23,2014年12月29日更新,XLS,11/23/2012,每年,按时,普通公开,1,85,27.06%,81.18%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AC6002012025,AC6002012025,市局外国（地区）常驻代表机构名称变更公告数据,提供上海市工商行政管理局最近一年市局登记的外国（地区）常驻代表机构名称变更公告数据。,市局，外国（地区）常驻代表机构，名称变更，公告,经济建设,上海市工商行政管理局,21,2014年12月29日更新,XLS,11/23/2012,每年,按时,普通公开,1,58,36.21%,108.62%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AC6002012026,AC6002012026,市局外国（地区）常驻代表机构换证公告数据,提供上海市工商行政管理局最近一年市局登记的外国（地区）常驻代表机构换证公告数据。,市局，外国（地区）常驻代表机构，换证，公告,经济建设,上海市工商行政管理局,21,2014年12月29日更新,XLS,11/23/2012,每年,按时,普通公开,1,55,38.18%,114.55%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AC6002012027,AC6002012027,市局外国（地区）常驻代表机构注销公告数据,提供上海市工商行政管理局最近一年市局登记的外国（地区）常驻代表机构注销公告数据。,市局，外国（地区）常驻代表机构，注销，公告,经济建设,上海市工商行政管理局,21,2014年12月29日更新,XLS,11/23/2012,每年,按时,普通公开,1,60,35.00%,105.00%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AC6002012028,AC6002012028,市局外国（地区）常驻代表机构撤销公告数据,提供上海市工商行政管理局最近一年市局登记的外国（地区）常驻代表机构撤销公告数据。,市局，外国（地区）常驻代表机构，撤销，公告,经济建设,上海市工商行政管理局,21,2014年12月29日更新,XLS,11/23/2012,每年,按时,普通公开,1,56,37.50%,112.50%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AC6002012029,AC6002012029,浦东新区分局外资企业设立公告数据,提供上海市工商行政管理局最近一年浦东新区分局登记的外资企业设立公告数据。,浦东新区分局，外资企业，设立，公告,经济建设,上海市工商行政管理局,21,2014年12月29日更新,XLS,11/23/2012,每年,按时,普通公开,1,50,42.00%,126.00%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AC6002012030,AC6002012030,浦东新区分局外资企业名称变更公告数据,提供上海市工商行政管理局最近一年浦东新区分局登记的外资企业名称变更公告数据。,浦东新区分局，外资企业，名称变更，公告,经济建设,上海市工商行政管理局,18,2014年12月29日更新,XLS,11/23/2012,每年,按时,普通公开,1,49,36.73%,110.20%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AC6002012031,AC6002012031,浦东新区分局外资企业注销公告数据,提供上海市工商行政管理局最近一年浦东新区分局登记的外资企业注销公告数据。,浦东新区分局，外资企业，注销，公告,经济建设,上海市工商行政管理局,16,2014年12月29日更新,XLS,11/23/2012,每年,按时,普通公开,1,50,32.00%,96.00%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AC6002012032,AC6002012032,浦东新区分局外资企业撤销公告数据,提供上海市工商行政管理局最近一年浦东新区分局登记的外资企业撤销公告数据。,浦东新区分局，外资企业，撤销，公告,经济建设,上海市工商行政管理局,16,2014年12月29日更新,XLS,11/23/2012,每年,按时,普通公开,1,50,32.00%,96.00%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AC6002012034,AC6002012034,浦东新区分局外国（地区）常驻代表机构名称变更公告数据,提供上海市工商行政管理局最近一年浦东新区分局登记的外国（地区）常驻代表机构名称变更公告数据。,浦东新区分局，外国（地区）常驻代表机构，名称，变更，公告,经济建设,上海市工商行政管理局,19,2014年12月29日更新,XLS,11/23/2012,每年,按时,普通公开,1,58,32.76%,98.28%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AC6002012037,AC6002012037,浦东新区分局外国（地区）常驻代表机构撤销公告数据,提供上海市工商行政管理局最近一年浦东新区分局登记的外国（地区）常驻代表机构撤销公告数据。,浦东新区分局，外国（地区）常驻代表机构，撤销，公告,经济建设,上海市工商行政管理局,23,2014年12月29日更新,XLS,11/23/2012,每年,按时,普通公开,1,94,24.47%,73.40%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AC6002012033,AC6002012033,浦东新区分局外国（地区）常驻代表机构设立公告数据,提供上海市工商行政管理局最近一年浦东新区分局登记的外国（地区）常驻代表机构设立公告数据。,浦东新区分局，外国（地区）常驻代表机构，设立，公告,经济建设,上海市工商行政管理局,22,2014年12月29日更新,XLS,11/23/2012,每年,按时,普通公开,1,58,37.93%,113.79%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AC6002012035,AC6002012035,浦东新区分局外国（地区）常驻代表机构换证公告数据,提供上海市工商行政管理局最近一年浦东新区分局登记的外国（地区）常驻代表机构换证公告数据,浦东新区分局，外国（地区）常驻代表机构，换证，公告,经济建设,上海市工商行政管理局,15,2014年12月29日更新,XLS,11/23/2012,每年,按时,普通公开,1,56,26.79%,80.36%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AC6002012036,AC6002012036,浦东新区分局外国（地区）常驻代表机构注销公告数据,提供上海市工商行政管理局最近一年浦东新区分局登记的外国（地区）常驻代表机构注销公告数据。,浦东新区分局，外国（地区）常驻代表机构，注销，公告,经济建设,上海市工商行政管理局,29,2014年12月29日更新,XLS,11/23/2012,每年,按时,普通公开,1,96,30.21%,90.63%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AA7002014006,AA7002014006,出入境受理点,上海市公安局提供的出入境受理点信息，包含出入境受理点地址及联系方式等信息,出入境受理点,机构团体,上海市公安局,15,2014年12月23日更新,XLS,11/24/2014,每季度,不按时,普通公开,1,84,17.86%,53.57%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AA7002014005,AA7002014005,居民身份证拍照点,上海市公安局提供的居民身份证拍照地点信息，包含拍照采集点地址及联系方式等信息,居民身份证拍照点,民生服务,上海市公安局,17,2014年12月23日更新,XLS,11/24/2014,每季度,不按时,普通公开,1,75,22.67%,68.00%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AA7002014015,AA7002014015,车管所,上海市公安局提供的本市车辆管理所信息，包含本市车辆管理所地址、电话等具体信息,车管所,道路交通,上海市公安局,29,2014年12月23日更新,XLS,11/24/2014,每季度,不按时,普通公开,1,98,29.59%,88.78%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AG8002014025,AG8002014025,信用服务机构备案信息,备案编号、单位名称、联系人、联系方式、传真、经营范围、主营业务、地址、邮编等,"备案编号,单位名称,联系人,联系方式,传真,经营范围,主营业务,地址,邮编",经济建设,上海市经济和信息化委员会,85,2014年12月23日更新,XLSX,11/7/2014,每年,未到更新时间,普通公开,1,166,51.20%,153.61%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AG8002014005,AG8002014005,工业投资信息,工业投资总量、增速、制造业、水电气供应业、各种所有制类型、重点行业投资总量、增速,"工业投资总量,增速,制造业,水电气供应业,各种所有制类型,重点行业投资总量,增速",经济建设,上海市经济和信息化委员会,82,2014年12月23日更新,XLS,11/7/2014,每月,不按时,普通公开,1,94,87.23%,261.70%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AG8002014022,AG8002014022,法人网上身份统一认证网点,上海市法人网上身份统一认证网点的网点地址、服务时间、联系电话等,"网点地址,服务时间,联系电话",机构团体,上海市经济和信息化委员会,54,2014年12月03日更新,XLS,11/7/2014,每年,未到更新时间,普通公开,1,127,42.52%,127.56%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AA2002014004,AA2002014004,部分农贸市场及超市主要蔬菜品种价格,部分农贸市场及超市主要蔬菜品种价格包含青菜、鸡毛菜、卷心菜、芹菜、菠菜、黄瓜、西红柿、青椒、土豆、茄子、冬瓜、刀豆和大白菜,蔬菜价格,民生服务,上海市发展和改革委员会,20,2014年12月02日更新,XLS,12/2/2014,每周一、三、五,不按时,普通公开,1,75,26.67%,80.00%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AA2002014003,AA2002014003,部分农贸市场及超市主要肉蛋鱼价格,部分农贸市场及超市主要肉蛋鱼价格包含精瘦肉、肋排、鸡蛋、花鲢鱼和鲫鱼价格,"肉,鸡蛋,花鲢鱼,鲫鱼",民生服务,上海市发展和改革委员会,17,2014年12月02日更新,XLS,12/2/2014,每周一、三、五,不按时,普通公开,1,71,23.94%,71.83%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AA2002014002,AA2002014002,部分超市主要粮油品种价格,部分超市主要粮油品种价格包含粳米（特二散装）、花生油（鲁花）、大豆油（海狮）、面粉及切面价格,粮油品种价格,民生服务,上海市发展和改革委员会,31,2014年12月02日更新,XLS,12/2/2014,每周,不按时,普通公开,1,88,35.23%,105.68%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AA2002014001,AA2002014001,生猪玉米价格,本数据主要包含了生猪平均出场价格、玉米平均进场价格、比上期涨跌,"猪肉价格,玉米价格",民生服务,上海市发展和改革委员会,18,2014年12月02日更新,XLS,12/2/2014,每周,不按时,普通公开,1,962,1.87%,5.61%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AG8002014019,AG8002014019,工业园区,上海市工业园区的园区名称、园区地址、园区网址、园区联系电话等相关信息,"园区名称,地址,类型,网址,联系电话",经济建设,上海市经济和信息化委员会,186,2014年12月02日更新,XLS,11/7/2014,每年,未到更新时间,普通公开,1,101,184.16%,552.48%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AG8002014014,AG8002014014,信息服务业产业基地,信息服务业产业基地	基地全称、界域、运营管理机构及联系方式、主要领域类别,"基地全称,界域,运营管理机构及联系方式,主要领域类别",经济建设,上海市经济和信息化委员会,96,2014年12月02日更新,XLS,11/7/2014,每年,未到更新时间,普通公开,1,91,105.49%,316.48%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AG8002014023,AG8002014023,信息安全服务机构推荐名单,上海市信息安全服务机构推荐名单的机构名称、机构地址、机构联系电话等,"机构名称,地址,联系电话",机构团体,上海市经济和信息化委员会,22,2014年12月02日更新,XLS,11/7/2014,每年,未到更新时间,普通公开,1,94,23.40%,70.21%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AG8002014024,AG8002014024,电子政务领域国产信息安全产品使用排名,电子政务领域国产信息安全产品使用排名	产品类型、产商名称、应用数量等,"产品类型,产商名称,应用数量",公共安全,上海市经济和信息化委员会,27,2014年12月02日更新,XLS,11/7/2014,每年,未到更新时间,普通公开,1,97,27.84%,83.51%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AG8002014002,AG8002014002,“i-Shanghai”免费网络,“i-Shanghai”免费网络	场所名称、行政区域、运营商、覆盖范围、客服电话等,"场所名称,行政区域,运营商,覆盖范围,客服电话",民生服务,上海市经济和信息化委员会,24,2014年12月01日更新,XLS,11/7/2014,每年,未到更新时间,普通公开,1,125,19.20%,57.60%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AG8002014008,AG8002014008,部分重化行业企业名单,化工、钢铁、有色金属、稀土产业主要企业	企业名称、地址、企业性质、主要产品等,"企业名称,地址,企业性质,主要产品",经济建设,上海市经济和信息化委员会,20,2014年12月01日更新,XLS,11/7/2014,每年,未到更新时间,普通公开,1,91,21.98%,65.93%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AG8002014004,AG8002014004,企业技术中心认定,企业技术中心认定的认定总数、领域分布数量、区域分布数量等相关信息,"认定总数,领域分布数量,区域分布数量",经济建设,上海市经济和信息化委员会,83,2014年12月01日更新,XLS,11/7/2014,每年,未到更新时间,普通公开,1,89,93.26%,279.78%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AG8002014010,AG8002014010,集成电路设计企业,集成电路设计企业的企业名称、企业地址、企业主要产品、联系电话等,"企业名称,地址,主要产品,联系电话",经济建设,上海市经济和信息化委员会,15,2014年12月01日更新,XLS,11/7/2014,每年,未到更新时间,普通公开,1,73,20.55%,61.64%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AG8002014011,AG8002014011,电子信息制造领域行业协会,电子信息制造领域行业协会	协会名称、地址、服务内容、联系电话、会员单位等,"协会名称,地址,服务内容,联系电话,会员单位",机构团体,上海市经济和信息化委员会,64,2014年12月01日更新,XLS,11/7/2014,每年,未到更新时间,普通公开,1,83,77.11%,231.33%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AG8002014020,AG8002014020,成品油批发和仓储企业,成品油批发和仓储企业	企业名称、地址、邮编、企业性质、成品油批发/仓储经营许可证编号,"企业名称,地址,邮编,企业性质,成品油批发仓储经营许可证编号",经济建设,上海市经济和信息化委员会,23,2014年12月01日更新,XLS,11/7/2014,每年,未到更新时间,普通公开,1,60,38.33%,115.00%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AG8002014001,AG8002014001,加油站,上海市加油站的名称、地址、联系电话、供应品种、配套设施、消费方式等,"名称,地址,电话,服务内容",民生服务,上海市经济和信息化委员会,28,2014年12月01日更新,XLS,11/6/2014,每年,未到更新时间,普通公开,1,85,32.94%,98.82%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AG8002014012,AG8002014012,生产性功能服务区,生产性功能服务区	功能区名称、所在区县、四至范围、规划面积、批复设立时间、功能定位等,"功能区名称,所在区县,四至范围,规划面积,批复设立时间,功能定位",经济建设,上海市经济和信息化委员会,74,2014年12月01日更新,XLS,11/7/2014,每年,未到更新时间,普通公开,1,99,74.75%,224.24%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AG8002014013,AG8002014013,计算机信息系统集成资质企业,计算机信息系统集成资质企业	本市获得计算机信息系统集成资质企业名单,"企业名称,资质证书编号,批准备案日期,首次获证日期,资质等级,所属省市",经济建设,上海市经济和信息化委员会,43,2014年12月01日更新,XLS,11/7/2014,每季度,不按时,普通公开,1,65,66.15%,198.46%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AG8002014017,AG8002014017,电力供需平衡预测,本市日最高用电负荷、最高可用电力、预计电力供需平衡情况等预测信息,"日期,星期,天气,气温,预计最高负荷,最高可用出力,电力供需平衡",资源环境,上海市经济和信息化委员会,14,2014年12月01日更新,XLS,11/7/2014,每周,不按时,普通公开,1,73,19.18%,57.53%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AG8002014021,AG8002014021,重点中央在沪企业,重点中央在沪企业的企业名称、企业地址、企业联系电话等相关信息,"企业名称,地址,联系电话",经济建设,上海市经济和信息化委员会,110,2014年12月01日更新,XLS,11/7/2014,每年,未到更新时间,普通公开,1,110,100.00%,300.00%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AB8002014035,AB8002014035,上海市社区卫生服务中心基本信息,上海市社区卫生服务中心基本信息，包括机构名称、地址信息、联系电话、传真。,社区卫生,卫生健康,上海市卫生和计划生育委员会,67,2014年11月27日更新,XLS,11/27/2014,每年,未到更新时间,普通公开,1,100,67.00%,201.00%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AB8002014032,AB8002014032,经许可开展婚前医学检查的医疗机构,经许可开展婚前医学检查的医疗机构基本信息，包括机构名称、地址、服务时间等信息。,婚前医学检查,卫生健康,上海市卫生和计划生育委员会,61,2014年11月27日更新,XLS,11/27/2014,每年,未到更新时间,普通公开,1,63,96.83%,290.48%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AB8002014026,AB8002014026,上海采供血机构,上海采供血机构基本信息，包括机构名称、地址、邮编、联系电话等信息。,采供血,卫生健康,上海市卫生和计划生育委员会,65,2014年11月27日更新,XLS,11/27/2014,每年,未到更新时间,普通公开,1,63,103.17%,309.52%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AB8002014025,AB8002014025,医疗急救机构,上海市医疗急救机构基本信息，包括机构名称、地址、邮编、联系电话等信息。,医疗急救,卫生健康,上海市卫生和计划生育委员会,61,2014年11月27日更新,XLS,11/27/2014,每年,未到更新时间,普通公开,1,78,78.21%,234.62%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AB8002014024,AB8002014024,上海市职业健康检查机构,上海市职业健康检查机构基本信息，包括机构名称、地址、邮编、资质级别、批准项目等信息。,职业健康,卫生健康,上海市卫生和计划生育委员会,106,2014年11月27日更新,XLS,11/27/2014,每年,未到更新时间,普通公开,1,66,160.61%,481.82%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AB8002014023,AB8002014023,上海市职业病诊断机构,上海市职业病诊断机构基本信息，包括机构名称、地址、邮编、批准项目等信息。,职业病,卫生健康,上海市卫生和计划生育委员会,44,2014年11月27日更新,XLS,11/27/2014,每年,未到更新时间,普通公开,1,64,68.75%,206.25%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AB8002014022,AB8002014022,上海市职业病鉴定办事机构,上海市职业病鉴定办事机构基本信息，包括机构名称、地址、邮编、受理时间等信息。,职业病,卫生健康,上海市卫生和计划生育委员会,57,2014年11月27日更新,XLS,11/27/2014,每年,未到更新时间,普通公开,1,67,85.07%,255.22%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AB8002014020,AB8002014020,上海市卫生监督机构,上海市卫生监督机构基本信息，包括机构名称、联系电话、单位地址等信息。,卫生监督,机构团体,上海市卫生和计划生育委员会,19,2014年11月27日更新,XLS,11/27/2014,每年,未到更新时间,普通公开,1,35,54.29%,162.86%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AB8002014019,AB8002014019,上海市公共场所卫生技术服务机构,上海市公共场所卫生技术服务机构基本信息，包括机构名称、联系电话、单位地址等信息。,公共场所,卫生健康,上海市卫生和计划生育委员会,20,2014年11月27日更新,XLS,11/27/2014,每年,未到更新时间,普通公开,1,56,35.71%,107.14%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AB8002014018,AB8002014018,上海市放射卫生技术服务机构,上海市放射卫生技术服务机构基本信息，包括机构名称、联系电话、单位地址、批准项目等信息。,放射卫生,卫生健康,上海市卫生和计划生育委员会,15,2014年11月27日更新,XLS,11/27/2014,每年,未到更新时间,普通公开,1,45,33.33%,100.00%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AB8002014017,AB8002014017,上海市从业人员预防性健康检查机构,上海市从业人员预防性健康检查机构基本信息，包括机构名称、联系电话、单位地址等信息。,健康检查,卫生健康,上海市卫生和计划生育委员会,16,2014年11月27日更新,XLS,11/27/2014,每年,未到更新时间,普通公开,1,45,35.56%,106.67%,非外链
http://www.datashanghai.gov.cn/query!queryGdsDataInfoById.action?type=0&dataId=AB8002014016,AB8002014016,上海市犬伤门诊基本信息,上海市犬伤门诊基本信息，包括机构名称、联系电话、单位地址、服务时间等信息。,犬伤,卫生健康,上海市卫生和计划生育委员会,18,2014年11月27日更新,XLS,11/27/2014,每年,未到更新时间,普通公开,1,56,32.14%,96.43%,非外链
